"iso3","country","food_code","year","AqCaH","Base","Diff","Perc"
"BOL","Bolivia","HFCS",2019,5.428751725,5.428751725,0,0
"BOL","Bolivia","HFCS",2020,5.351571023,5.351571023,0,0
"BOL","Bolivia","HFCS",2021,5.276645663,5.276645663,0,0
"BOL","Bolivia","HFCS",2022,5.203907914,5.203907914,0,0
"BOL","Bolivia","HFCS",2023,5.133309451,5.133309451,0,0
"BOL","Bolivia","HFCS",2024,5.064799979,5.064799979,0,0
"BOL","Bolivia","HFCS",2025,4.998336769,4.998336769,0,0
"BOL","Bolivia","HFCS",2026,4.933872344,4.933872344,0,0
"BOL","Bolivia","HFCS",2027,4.871367267,4.871367267,0,0
"BOL","Bolivia","HFCS",2028,4.81077104,4.81077104,0,0
"BOL","Bolivia","HFCS",2029,4.752030764,4.752030764,0,0
"BOL","Bolivia","HFCS",2030,4.695098231,4.695098231,0,0
"BOL","Bolivia","MA",2017,301.51,301.51,0,0
"BOL","Bolivia","MA",2018,299.5102959,299.5102959,0,0
"BOL","Bolivia","MA",2019,293.4015111,293.4015111,0,0
"BOL","Bolivia","MA",2020,292.3821214,292.4133642,-0.031242736,-0.010684442
"BOL","Bolivia","MA",2021,291.6416727,291.6650872,-0.023414584,-0.008027901
"BOL","Bolivia","MA",2022,291.0745821,291.1095317,-0.034949574,-0.012005644
"BOL","Bolivia","MA",2023,290.5445449,290.6041409,-0.059596006,-0.020507625
"BOL","Bolivia","MA",2024,290.1162079,290.1880113,-0.071803329,-0.024743727
"BOL","Bolivia","MA",2025,289.7394689,289.820742,-0.081273131,-0.028042552
"BOL","Bolivia","MA",2026,289.4137646,289.5036912,-0.089926577,-0.031062325
"BOL","Bolivia","MA",2027,289.1532631,289.2521212,-0.098858145,-0.034177155
"BOL","Bolivia","MA",2028,288.9724025,289.0825729,-0.110170455,-0.038110376
"BOL","Bolivia","MA",2029,288.84747,288.968752,-0.121281979,-0.041970621
"BOL","Bolivia","MA",2030,288.8008052,288.9369131,-0.136107944,-0.047106458
"BOL","Bolivia","MK",2017,78.35,78.35,0,0
"BOL","Bolivia","MK",2018,78.1080515,78.1080515,0,0
"BOL","Bolivia","MK",2019,69.93680589,69.93680589,0,0
"BOL","Bolivia","MK",2020,69.83682372,69.87826895,-0.041445234,-0.059310619
"BOL","Bolivia","MK",2021,69.58381499,69.63713838,-0.053323393,-0.076573212
"BOL","Bolivia","MK",2022,69.3966123,69.46385531,-0.067243012,-0.096802879
"BOL","Bolivia","MK",2023,69.23925654,69.31932742,-0.080070878,-0.115510177
"BOL","Bolivia","MK",2024,69.08535129,69.17898134,-0.093630053,-0.135344653
"BOL","Bolivia","MK",2025,68.94689273,69.05519943,-0.108306695,-0.156840754
"BOL","Bolivia","MK",2026,68.84048385,68.96456105,-0.124077195,-0.179914428
"BOL","Bolivia","MK",2027,68.73683687,68.87645102,-0.139614146,-0.202702294
"BOL","Bolivia","MK",2028,68.66506854,68.81872744,-0.153658891,-0.223280635
"BOL","Bolivia","MK",2029,68.60364978,68.77090476,-0.167254984,-0.243206026
"BOL","Bolivia","MK",2030,68.54837571,68.73446493,-0.186089219,-0.270736404
"BOL","Bolivia","OCG",2017,36.78,36.78,0,0
"BOL","Bolivia","OCG",2018,35.30026596,35.30026596,0,0
"BOL","Bolivia","OCG",2019,34.95478452,34.95478452,0,0
"BOL","Bolivia","OCG",2020,34.48876694,34.49257537,-0.003808432,-0.01104131
"BOL","Bolivia","OCG",2021,34.04747822,34.05074228,-0.003264061,-0.009585873
"BOL","Bolivia","OCG",2022,33.62718099,33.63121334,-0.004032348,-0.011989896
"BOL","Bolivia","OCG",2023,33.19402938,33.19894457,-0.004915189,-0.014805255
"BOL","Bolivia","OCG",2024,32.77694186,32.78278816,-0.005846301,-0.017833445
"BOL","Bolivia","OCG",2025,32.36589991,32.37288249,-0.006982577,-0.021569216
"BOL","Bolivia","OCG",2026,31.96164444,31.96986661,-0.008222173,-0.025718509
"BOL","Bolivia","OCG",2027,31.56211656,31.57143745,-0.00932089,-0.029523174
"BOL","Bolivia","OCG",2028,31.16674678,31.177069,-0.010322217,-0.033108364
"BOL","Bolivia","OCG",2029,30.77375101,30.78497107,-0.011220063,-0.036446562
"BOL","Bolivia","OCG",2030,30.38258026,30.39512195,-0.012541689,-0.041262178
"BOL","Bolivia","OOS",2017,16.82,16.82,0,0
"BOL","Bolivia","OOS",2018,17.75465963,17.75465963,0,0
"BOL","Bolivia","OOS",2019,17.81643816,17.81643816,0,0
"BOL","Bolivia","OOS",2020,17.86345102,17.86155,0.001901021,0.010643088
"BOL","Bolivia","OOS",2021,17.85388536,17.85045466,0.0034307,0.019219116
"BOL","Bolivia","OOS",2022,17.87782018,17.8737899,0.004030272,0.022548502
"BOL","Bolivia","OOS",2023,17.91127453,17.90627993,0.004994595,0.027892978
"BOL","Bolivia","OOS",2024,17.93008401,17.92466612,0.005417883,0.030225853
"BOL","Bolivia","OOS",2025,17.95289203,17.94669201,0.006200014,0.034546837
"BOL","Bolivia","OOS",2026,17.97647506,17.96972732,0.006747734,0.037550566
"BOL","Bolivia","OOS",2027,18.00339604,17.99594061,0.007455428,0.041428385
"BOL","Bolivia","OOS",2028,18.02873137,18.02069247,0.0080389,0.044609273
"BOL","Bolivia","OOS",2029,18.05345787,18.04484291,0.008614958,0.047741941
"BOL","Bolivia","OOS",2030,18.07745826,18.06813165,0.009326612,0.051619129
"BOL","Bolivia","OTH",2017,199.65,199.65,0,0
"BOL","Bolivia","OTH",2018,201.3948104,201.3948104,0,0
"BOL","Bolivia","OTH",2019,200.2235663,200.2235663,0,0
"BOL","Bolivia","OTH",2020,199.2412016,199.3532231,-0.112021537,-0.056192488
"BOL","Bolivia","OTH",2021,198.1354359,198.2688549,-0.13341905,-0.067291986
"BOL","Bolivia","OTH",2022,197.0602522,197.2200638,-0.159811584,-0.081032112
"BOL","Bolivia","OTH",2023,195.9321316,196.1292113,-0.197079683,-0.100484615
"BOL","Bolivia","OTH",2024,194.8344776,195.0779523,-0.243474737,-0.124808946
"BOL","Bolivia","OTH",2025,193.7487668,194.040537,-0.291770219,-0.150365601
"BOL","Bolivia","OTH",2026,192.7193577,193.0597457,-0.340387944,-0.17631223
"BOL","Bolivia","OTH",2027,191.6794074,192.06435,-0.384942574,-0.200423751
"BOL","Bolivia","OTH",2028,190.6590122,191.0844791,-0.425466898,-0.222659056
"BOL","Bolivia","OTH",2029,189.6518511,190.1193363,-0.467485238,-0.245890422
"BOL","Bolivia","OTH",2030,188.6464857,189.172793,-0.526307227,-0.278215075
"BOL","Bolivia","PK",2017,27.67,27.67,0,0
"BOL","Bolivia","PK",2018,28.39661075,28.39661075,0,0
"BOL","Bolivia","PK",2019,28.38210529,28.38210529,0,0
"BOL","Bolivia","PK",2020,28.34775263,28.34375625,0.003996377,0.014099672
"BOL","Bolivia","PK",2021,28.44041083,28.47169006,-0.031279231,-0.109860818
"BOL","Bolivia","PK",2022,28.45517561,28.49523843,-0.040062823,-0.140594797
"BOL","Bolivia","PK",2023,28.45863807,28.50926203,-0.05062396,-0.177570223
"BOL","Bolivia","PK",2024,28.49625751,28.55925575,-0.062998242,-0.220587827
"BOL","Bolivia","PK",2025,28.53592843,28.61271041,-0.076781976,-0.268349187
"BOL","Bolivia","PK",2026,28.5802548,28.67230081,-0.092046013,-0.321027649
"BOL","Bolivia","PK",2027,28.63205874,28.7390331,-0.106974361,-0.372226721
"BOL","Bolivia","PK",2028,28.68002958,28.80251753,-0.122487951,-0.42526821
"BOL","Bolivia","PK",2029,28.74948892,28.8859959,-0.136506975,-0.472571469
"BOL","Bolivia","PK",2030,28.81791042,28.96843091,-0.150520487,-0.519601795
"BOL","Bolivia","PS",2017,43.99,43.99,0,0
"BOL","Bolivia","PS",2018,44.33391884,44.33391884,0,0
"BOL","Bolivia","PS",2019,44.76379689,44.76379689,0,0
"BOL","Bolivia","PS",2020,44.9492086,44.95948194,-0.010273337,-0.022850213
"BOL","Bolivia","PS",2021,45.27541289,45.2847251,-0.00931221,-0.020563688
"BOL","Bolivia","PS",2022,45.56173567,45.57126272,-0.009527044,-0.020905814
"BOL","Bolivia","PS",2023,45.89017493,45.9013364,-0.011161461,-0.024316201
"BOL","Bolivia","PS",2024,46.1991444,46.21278618,-0.013641787,-0.029519507
"BOL","Bolivia","PS",2025,46.52054039,46.53711685,-0.016576464,-0.035619877
"BOL","Bolivia","PS",2026,46.85910551,46.87895348,-0.019847969,-0.042338763
"BOL","Bolivia","PS",2027,47.1908376,47.21391118,-0.023073579,-0.048870298
"BOL","Bolivia","PS",2028,47.53506954,47.56097867,-0.025909135,-0.054475614
"BOL","Bolivia","PS",2029,47.87773142,47.90673211,-0.029000688,-0.060535725
"BOL","Bolivia","PS",2030,48.22272585,48.25629648,-0.033570627,-0.06956735
"BOL","Bolivia","PT",2017,145.41,145.41,0,0
"BOL","Bolivia","PT",2018,145.0360919,145.0360919,0,0
"BOL","Bolivia","PT",2019,144.1253038,144.1253038,0,0
"BOL","Bolivia","PT",2020,143.4231114,143.6290491,-0.205937759,-0.143381691
"BOL","Bolivia","PT",2021,142.769939,143.0282326,-0.258293596,-0.180589239
"BOL","Bolivia","PT",2022,142.1474753,142.4659985,-0.318523248,-0.223578434
"BOL","Bolivia","PT",2023,141.5310707,141.9349264,-0.403855692,-0.284535809
"BOL","Bolivia","PT",2024,140.9515109,141.4446723,-0.493161371,-0.348660266
"BOL","Bolivia","PT",2025,140.3751371,140.9561146,-0.580977465,-0.412169041
"BOL","Bolivia","PT",2026,139.8216034,140.4909711,-0.669367716,-0.476448921
"BOL","Bolivia","PT",2027,139.2787525,140.0326682,-0.753915718,-0.538385598
"BOL","Bolivia","PT",2028,138.8047921,139.6377437,-0.832951548,-0.596508885
"BOL","Bolivia","PT",2029,138.3479738,139.2620048,-0.914031006,-0.656339112
"BOL","Bolivia","PT",2030,137.8990841,138.9222376,-1.023153512,-0.736493689
"BOL","Bolivia","RI",2017,286.97,286.97,0,0
"BOL","Bolivia","RI",2018,285.5137607,285.5137607,0,0
"BOL","Bolivia","RI",2019,287.0121219,287.0121219,0,0
"BOL","Bolivia","RI",2020,287.8291214,287.8583287,-0.029207323,-0.010146423
"BOL","Bolivia","RI",2021,288.8490349,288.8905081,-0.041473188,-0.014356023
"BOL","Bolivia","RI",2022,289.9592197,290.0133463,-0.054126589,-0.018663482
"BOL","Bolivia","RI",2023,290.9003645,290.9659154,-0.065550841,-0.022528701
"BOL","Bolivia","RI",2024,291.8158824,291.8910072,-0.075124765,-0.025737266
"BOL","Bolivia","RI",2025,292.7829644,292.8670376,-0.084073181,-0.028706945
"BOL","Bolivia","RI",2026,293.7546539,293.850061,-0.095407093,-0.032467951
"BOL","Bolivia","RI",2027,294.737364,294.8441321,-0.106768072,-0.0362117
"BOL","Bolivia","RI",2028,295.7447182,295.8620736,-0.117355409,-0.03966558
"BOL","Bolivia","RI",2029,296.7664227,296.892886,-0.126463349,-0.042595614
"BOL","Bolivia","RI",2030,297.7229656,297.8620971,-0.139131476,-0.04671003
"BOL","Bolivia","RT",2017,175.87,175.87,0,0
"BOL","Bolivia","RT",2018,177.5362691,177.5362691,0,0
"BOL","Bolivia","RT",2019,179.3321875,179.3321875,0,0
"BOL","Bolivia","RT",2020,180.187612,180.1796865,0.007925516,0.004398674
"BOL","Bolivia","RT",2021,181.4899739,181.480482,0.009491837,0.005230225
"BOL","Bolivia","RT",2022,182.846722,182.8317138,0.015008154,0.008208726
"BOL","Bolivia","RT",2023,184.2611466,184.2526842,0.00846244,0.004592845
"BOL","Bolivia","RT",2024,185.6891845,185.6789416,0.010242885,0.00551645
"BOL","Bolivia","RT",2025,187.1451985,187.1361283,0.009070144,0.004846816
"BOL","Bolivia","RT",2026,188.5835632,188.572151,0.011412255,0.00605193
"BOL","Bolivia","RT",2027,190.0566725,190.0486039,0.008068578,0.004245534
"BOL","Bolivia","RT",2028,191.4990307,191.4907802,0.008250569,0.004308598
"BOL","Bolivia","RT",2029,192.9569849,192.9589203,-0.001935403,-0.001003013
"BOL","Bolivia","RT",2030,194.366749,194.3737676,-0.007018543,-0.003610849
"BOL","Bolivia","SB",2017,0.09,0.09,0,0
"BOL","Bolivia","SB",2018,0.088683389,0.088683389,0,0
"BOL","Bolivia","SB",2019,0.087403874,0.087403874,0,0
"BOL","Bolivia","SB",2020,0.086161251,0.086161251,0,0
"BOL","Bolivia","SB",2021,0.084954939,0.084954939,0,0
"BOL","Bolivia","SB",2022,0.083783848,0.083783848,0,0
"BOL","Bolivia","SB",2023,0.0826472,0.0826472,0,0
"BOL","Bolivia","SB",2024,0.081544186,0.081544186,0,0
"BOL","Bolivia","SB",2025,0.080474116,0.080474116,0,0
"BOL","Bolivia","SB",2026,0.079436227,0.079436227,0,0
"BOL","Bolivia","SB",2027,0.078429884,0.078429884,0,0
"BOL","Bolivia","SB",2028,0.077454274,0.077454274,0,0
"BOL","Bolivia","SB",2029,0.076508545,0.076508545,0,0
"BOL","Bolivia","SB",2030,0.075591921,0.075591921,0,0
"BOL","Bolivia","SH",2017,35.8,35.8,0,0
"BOL","Bolivia","SH",2018,34.7651092,34.7651092,0,0
"BOL","Bolivia","SH",2019,34.26973045,34.26973045,0,0
"BOL","Bolivia","SH",2020,33.94243346,33.93701094,0.005422512,0.015978168
"BOL","Bolivia","SH",2021,33.37235441,33.40321291,-0.0308585,-0.092381831
"BOL","Bolivia","SH",2022,32.96326323,33.00264661,-0.039383373,-0.119333984
"BOL","Bolivia","SH",2023,32.54572657,32.59307071,-0.047344137,-0.145258289
"BOL","Bolivia","SH",2024,32.12563156,32.18670879,-0.061077238,-0.189759189
"BOL","Bolivia","SH",2025,31.71304406,31.78898708,-0.075943021,-0.238897267
"BOL","Bolivia","SH",2026,31.30678019,31.39174902,-0.084968831,-0.270672496
"BOL","Bolivia","SH",2027,30.92468666,31.02436739,-0.099680733,-0.321298196
"BOL","Bolivia","SH",2028,30.55848551,30.67176641,-0.113280894,-0.369332801
"BOL","Bolivia","SH",2029,30.20060447,30.32345684,-0.122852376,-0.405139745
"BOL","Bolivia","SH",2030,29.85648107,29.9928466,-0.136365527,-0.454660171
"BOL","Bolivia","SU",2017,263.39,263.39,0,0
"BOL","Bolivia","SU",2018,255.4674385,255.4674385,0,0
"BOL","Bolivia","SU",2019,254.8811498,254.8811498,0,0
"BOL","Bolivia","SU",2020,252.5850725,252.6281531,-0.043080615,-0.017052975
"BOL","Bolivia","SU",2021,250.5876071,250.6195614,-0.031954241,-0.012750099
"BOL","Bolivia","SU",2022,248.6667386,248.6903373,-0.023598639,-0.009489166
"BOL","Bolivia","SU",2023,246.5019012,246.5243458,-0.0224446,-0.009104415
"BOL","Bolivia","SU",2024,244.3252865,244.3593628,-0.034076243,-0.013945135
"BOL","Bolivia","SU",2025,242.2480394,242.3028858,-0.054846421,-0.02263548
"BOL","Bolivia","SU",2026,240.3635624,240.439072,-0.07550968,-0.031404912
"BOL","Bolivia","SU",2027,238.3982564,238.4836921,-0.085435729,-0.035824558
"BOL","Bolivia","SU",2028,236.3347397,236.4213798,-0.086640134,-0.036646489
"BOL","Bolivia","SU",2029,234.3135042,234.4021271,-0.088622941,-0.037808079
"BOL","Bolivia","SU",2030,232.2759931,232.3766182,-0.100625108,-0.043302596
"BOL","Bolivia","TOT",2017,2393.74,2393.74,0,0
"BOL","Bolivia","TOT",2018,2395.635375,2395.635375,0,0
"BOL","Bolivia","TOT",2019,2377.549273,2377.549273,0,0
"BOL","Bolivia","TOT",2020,2373.264335,2373.891017,-0.626681318,-0.026398909
"BOL","Bolivia","TOT",2021,2366.271412,2367.128505,-0.857093364,-0.036208147
"BOL","Bolivia","TOT",2022,2360.166352,2361.243342,-1.076989368,-0.045611113
"BOL","Bolivia","TOT",2023,2353.646237,2354.977774,-1.331536279,-0.056541352
"BOL","Bolivia","TOT",2024,2347.442046,2349.060444,-1.618398596,-0.068895571
"BOL","Bolivia","TOT",2025,2341.496826,2343.417668,-1.920841511,-0.081967527
"BOL","Bolivia","TOT",2026,2335.948469,2338.175213,-2.226743747,-0.095234255
"BOL","Bolivia","TOT",2027,2330.582065,2333.105216,-2.523150604,-0.108145599
"BOL","Bolivia","TOT",2028,2325.433409,2328.222155,-2.78874532,-0.119780035
"BOL","Bolivia","TOT",2029,2320.52899,2323.586556,-3.057566769,-0.131588245
"BOL","Bolivia","TOT",2030,2315.633808,2319.052643,-3.418835024,-0.147423778
"BOL","Bolivia","VL",2017,99.62,99.62,0,0
"BOL","Bolivia","VL",2018,95.82438671,95.82438671,0,0
"BOL","Bolivia","VL",2019,98.40547132,98.40547132,0,0
"BOL","Bolivia","VL",2020,102.0900414,102.1169255,-0.026884171,-0.026326852
"BOL","Bolivia","VL",2021,101.7129524,101.7460617,-0.033109326,-0.032541137
"BOL","Bolivia","VL",2022,101.4217772,101.4739064,-0.052129193,-0.051372017
"BOL","Bolivia","VL",2023,101.1878703,101.2569339,-0.06906354,-0.068206233
"BOL","Bolivia","VL",2024,100.9338617,101.0142575,-0.0803958,-0.079588567
"BOL","Bolivia","VL",2025,100.6403086,100.7271244,-0.086815715,-0.086189013
"BOL","Bolivia","VL",2026,100.3839035,100.4809213,-0.097017803,-0.096553457
"BOL","Bolivia","VL",2027,100.1480591,100.2543343,-0.106275202,-0.106005593
"BOL","Bolivia","VL",2028,99.93661898,100.0530721,-0.11645315,-0.116391378
"BOL","Bolivia","VL",2029,99.74661751,99.87188272,-0.125265207,-0.125425899
"BOL","Bolivia","VL",2030,99.56310472,99.69945604,-0.13635132,-0.136762351
"BOL","Bolivia","WT",2017,377.15,377.15,0,0
"BOL","Bolivia","WT",2018,395.1571378,395.1571378,0,0
"BOL","Bolivia","WT",2019,391.4640528,391.4640528,0,0
"BOL","Bolivia","WT",2020,389.4200179,389.4632959,-0.043277976,-0.011112209
"BOL","Bolivia","WT",2021,387.4310696,387.4701406,-0.039071026,-0.010083622
"BOL","Bolivia","WT",2022,385.4271756,385.4621439,-0.034968269,-0.009071778
"BOL","Bolivia","WT",2023,383.3533285,383.3740398,-0.020711273,-0.005402367
"BOL","Bolivia","WT",2024,381.3539624,381.3841274,-0.030165022,-0.007909354
"BOL","Bolivia","WT",2025,379.3221528,379.3663224,-0.044169577,-0.011642988
"BOL","Bolivia","WT",2026,377.326562,377.3832312,-0.056669145,-0.015016339
"BOL","Bolivia","WT",2027,375.3165888,375.3827604,-0.066171613,-0.017627771
"BOL","Bolivia","WT",2028,373.3191062,373.3922788,-0.073172636,-0.019596719
"BOL","Bolivia","WT",2029,371.2971794,371.3777693,-0.080589872,-0.021700241
"BOL","Bolivia","WT",2030,369.270216,369.3642879,-0.094071901,-0.025468597
"BRA","Brazil","BT",2017,10.58,10.58,0,0
"BRA","Brazil","BT",2018,10.7655556,10.7655556,0,0
"BRA","Brazil","BT",2019,10.63298763,10.63298763,0,0
"BRA","Brazil","BT",2020,10.67565374,10.67089586,0.004757882,0.044587463
"BRA","Brazil","BT",2021,10.63560831,10.63270647,0.002901847,0.027291709
"BRA","Brazil","BT",2022,10.65962082,10.65578738,0.00383344,0.035975192
"BRA","Brazil","BT",2023,10.69412307,10.68907062,0.005052447,0.04726741
"BRA","Brazil","BT",2024,10.7275215,10.72223789,0.005283604,0.049277063
"BRA","Brazil","BT",2025,10.76688746,10.76174369,0.005143769,0.0477968
"BRA","Brazil","BT",2026,10.80999329,10.80486263,0.00513066,0.047484727
"BRA","Brazil","BT",2027,10.85827036,10.85310008,0.005170283,0.047638768
"BRA","Brazil","BT",2028,10.90904904,10.90365254,0.005396505,0.049492638
"BRA","Brazil","BT",2029,10.9627479,10.957055,0.005692905,0.051956528
"BRA","Brazil","BT",2030,11.07302989,11.06671797,0.006311921,0.057035169
"BRA","Brazil","BV",2017,216.16,216.16,0,0
"BRA","Brazil","BV",2018,215.2213936,215.2213936,0,0
"BRA","Brazil","BV",2019,214.5730527,214.5730527,0,0
"BRA","Brazil","BV",2020,209.3003518,208.7109899,0.589361895,0.282381822
"BRA","Brazil","BV",2021,209.7390867,209.4414885,0.297598232,0.142091347
"BRA","Brazil","BV",2022,209.512353,209.331441,0.18091196,0.086423692
"BRA","Brazil","BV",2023,209.9647019,209.6990352,0.265666704,0.126689521
"BRA","Brazil","BV",2024,210.3516609,210.008061,0.343599887,0.163612713
"BRA","Brazil","BV",2025,211.1985562,210.7848888,0.413667471,0.196251009
"BRA","Brazil","BV",2026,210.6613987,210.1820492,0.479349487,0.228063952
"BRA","Brazil","BV",2027,209.9186108,209.4543206,0.46429026,0.221666595
"BRA","Brazil","BV",2028,209.1325453,208.6765463,0.455999022,0.218519537
"BRA","Brazil","BV",2029,208.5354071,208.0665249,0.468882205,0.225352063
"BRA","Brazil","BV",2030,208.1862239,207.6379706,0.548253297,0.264042889
"BRA","Brazil","CN",2017,48.71,48.71,0,0
"BRA","Brazil","CN",2018,48.32968196,48.32968196,0,0
"BRA","Brazil","CN",2019,47.96782131,47.96782131,0,0
"BRA","Brazil","CN",2020,47.62708771,47.62708771,0,0
"BRA","Brazil","CN",2021,47.30792481,47.30792481,0,0
"BRA","Brazil","CN",2022,47.00913372,47.00913372,0,0
"BRA","Brazil","CN",2023,46.72959601,46.72959601,0,0
"BRA","Brazil","CN",2024,46.46766061,46.46766061,0,0
"BRA","Brazil","CN",2025,46.22200551,46.22200551,0,0
"BRA","Brazil","CN",2026,45.99231243,45.99231243,0,0
"BRA","Brazil","CN",2027,45.77849851,45.77849851,0,0
"BRA","Brazil","CN",2028,45.57979075,45.57979075,0,0
"BRA","Brazil","CN",2029,45.39533587,45.39533587,0,0
"BRA","Brazil","CN",2030,45.22443565,45.22443565,0,0
"BRA","Brazil","EG",2017,27.25,27.25,0,0
"BRA","Brazil","EG",2018,28.41627379,28.41627379,0,0
"BRA","Brazil","EG",2019,28.8417475,28.8417475,0,0
"BRA","Brazil","EG",2020,29.08362323,29.12996876,-0.046345536,-0.159099163
"BRA","Brazil","EG",2021,29.13107464,29.17069834,-0.039623699,-0.135833907
"BRA","Brazil","EG",2022,29.15501026,29.20278899,-0.047778727,-0.163610152
"BRA","Brazil","EG",2023,29.24503911,29.30460717,-0.059568058,-0.203271989
"BRA","Brazil","EG",2024,29.31663653,29.38560779,-0.068971265,-0.234711037
"BRA","Brazil","EG",2025,29.39614332,29.474851,-0.078707683,-0.267033354
"BRA","Brazil","EG",2026,29.47965072,29.5696794,-0.09002868,-0.304462821
"BRA","Brazil","EG",2027,29.57608261,29.67535089,-0.099268279,-0.334514255
"BRA","Brazil","EG",2028,29.68031159,29.78811679,-0.107805204,-0.361906746
"BRA","Brazil","EG",2029,29.79363856,29.91040497,-0.116766417,-0.390387281
"BRA","Brazil","EG",2030,29.90320951,30.03349925,-0.130289734,-0.433814698
"BRA","Brazil","FH",2017,21.39,21.39,0,0
"BRA","Brazil","FH",2018,20.64851245,20.64851245,0,0
"BRA","Brazil","FH",2019,19.78325427,19.78325427,0,0
"BRA","Brazil","FH",2020,20.7309692,20.55203555,0.178933647,0.870637104
"BRA","Brazil","FH",2021,20.92842005,20.66306018,0.265359873,1.28422349
"BRA","Brazil","FH",2022,21.29576955,20.93575392,0.360015632,1.719621054
"BRA","Brazil","FH",2023,21.6219964,21.16691034,0.455086056,2.149988111
"BRA","Brazil","FH",2024,21.93833767,21.38305873,0.555278941,2.596817172
"BRA","Brazil","FH",2025,22.24611799,21.58221444,0.663903553,3.076160488
"BRA","Brazil","FH",2026,22.47870722,21.69942917,0.779278048,3.591237546
"BRA","Brazil","FH",2027,22.80536425,21.90082836,0.904535893,4.130144659
"BRA","Brazil","FH",2028,23.11944322,22.09456163,1.024881593,4.638614742
"BRA","Brazil","FH",2029,23.4469289,22.29760895,1.149319949,5.154453789
"BRA","Brazil","FH",2030,23.77935455,22.4860676,1.29328695,5.751503432
"BRA","Brazil","FV",2017,136.82,136.82,0,0
"BRA","Brazil","FV",2018,132.8600313,132.8600313,0,0
"BRA","Brazil","FV",2019,131.6890383,131.6890383,0,0
"BRA","Brazil","FV",2020,132.810689,132.861881,-0.051191982,-0.038530226
"BRA","Brazil","FV",2021,132.5115638,132.5360443,-0.024480547,-0.01847086
"BRA","Brazil","FV",2022,132.3819595,132.3952738,-0.013314257,-0.010056445
"BRA","Brazil","FV",2023,132.7547965,132.7774958,-0.022699285,-0.017095732
"BRA","Brazil","FV",2024,132.781817,132.8182545,-0.036437498,-0.027434104
"BRA","Brazil","FV",2025,132.7918229,132.8393894,-0.047566477,-0.03580751
"BRA","Brazil","FV",2026,132.8169195,132.8752943,-0.058374784,-0.043932007
"BRA","Brazil","FV",2027,132.897222,132.9597432,-0.062521235,-0.047022681
"BRA","Brazil","FV",2028,133.0316892,133.0990442,-0.067354922,-0.050605113
"BRA","Brazil","FV",2029,133.2588976,133.3338243,-0.074926753,-0.056194858
"BRA","Brazil","FV",2030,133.4495354,133.5392063,-0.089670876,-0.067149475
"BRA","Brazil","HFCS",2017,4.75,4.75,0,0
"BRA","Brazil","HFCS",2018,4.71291294,4.71291294,0,0
"BRA","Brazil","HFCS",2019,4.67762577,4.67762577,0,0
"BRA","Brazil","HFCS",2020,4.644398822,4.644398822,0,0
"BRA","Brazil","HFCS",2021,4.613275361,4.613275361,0,0
"BRA","Brazil","HFCS",2022,4.584138476,4.584138476,0,0
"BRA","Brazil","HFCS",2023,4.556879102,4.556879102,0,0
"BRA","Brazil","HFCS",2024,4.531336233,4.531336233,0,0
"BRA","Brazil","HFCS",2025,4.507380952,4.507380952,0,0
"BRA","Brazil","HFCS",2026,4.484982222,4.484982222,0,0
"BRA","Brazil","HFCS",2027,4.464131963,4.464131963,0,0
"BRA","Brazil","HFCS",2028,4.444754795,4.444754795,0,0
"BRA","Brazil","HFCS",2029,4.426767509,4.426767509,0,0
"BRA","Brazil","HFCS",2030,4.410102019,4.410102019,0,0
"BRA","Brazil","MA",2017,223.61,223.61,0,0
"BRA","Brazil","MA",2018,224.0392356,224.0392356,0,0
"BRA","Brazil","MA",2019,224.3080827,224.3080827,0,0
"BRA","Brazil","MA",2020,224.8285271,224.8692748,-0.040747698,-0.018120616
"BRA","Brazil","MA",2021,224.6471131,224.629979,0.017134043,0.007627674
"BRA","Brazil","MA",2022,224.7074906,224.6901543,0.017336357,0.007715673
"BRA","Brazil","MA",2023,225.1992576,225.223548,-0.02429037,-0.010785004
"BRA","Brazil","MA",2024,225.5305356,225.5683768,-0.03784119,-0.016775929
"BRA","Brazil","MA",2025,225.812138,225.8554868,-0.043348751,-0.019193136
"BRA","Brazil","MA",2026,226.0583042,226.1021368,-0.043832677,-0.019386229
"BRA","Brazil","MA",2027,226.3227262,226.3650697,-0.042343533,-0.01870586
"BRA","Brazil","MA",2028,226.5740182,226.6230727,-0.049054492,-0.021645851
"BRA","Brazil","MA",2029,226.7440809,226.8027468,-0.058665954,-0.025866509
"BRA","Brazil","MA",2030,226.9819802,227.0543424,-0.072362227,-0.031870004
"BRA","Brazil","MK",2017,231.25,231.25,0,0
"BRA","Brazil","MK",2018,228.2066627,228.2066627,0,0
"BRA","Brazil","MK",2019,228.9346319,228.9346319,0,0
"BRA","Brazil","MK",2020,237.1925108,237.2857647,-0.093253917,-0.039300258
"BRA","Brazil","MK",2021,242.3682232,242.4362039,-0.067980667,-0.028040642
"BRA","Brazil","MK",2022,247.1010127,247.1891123,-0.088099601,-0.035640567
"BRA","Brazil","MK",2023,251.8868755,251.9950747,-0.108199166,-0.042937016
"BRA","Brazil","MK",2024,256.6323597,256.7499311,-0.117571404,-0.045792185
"BRA","Brazil","MK",2025,261.3874941,261.5132454,-0.125751259,-0.048086
"BRA","Brazil","MK",2026,268.7818934,268.9235655,-0.141672068,-0.052681165
